"id","listing_url","scrape_id","last_scraped","source","name","picture_url","host_id","host_url","host_name","host_since","host_response_time","host_is_superhost","host_thumbnail_url","host_picture_url","host_listings_count","host_total_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bathrooms_text","beds","minimum_nights","maximum_nights","minimum_minimum_nights","maximum_minimum_nights","minimum_maximum_nights","maximum_maximum_nights","minimum_nights_avg_ntm","maximum_nights_avg_ntm","has_availability","availability_30","availability_60","availability_90","availability_365","calendar_last_scraped","number_of_reviews","number_of_reviews_ltm","number_of_reviews_l30d","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","calculated_host_listings_count","calculated_host_listings_count_entire_homes","calculated_host_listings_count_private_rooms","calculated_host_listings_count_shared_rooms","reviews_per_month","host_response_rate_in_percent","host_acceptance_rate_in_percent","price_in_usd","price_per_person"
9248717,"https://www.airbnb.com/rooms/9248717",20231227173841,2023-12-27,"city scrape","Rental unit in Zürich · ★4.65 · 2 bedrooms · 3 beds · 1 bath","https://a0.muscache.com/pictures/4695f9a0-2be7-47b4-9c43-14ea3ad9f741.jpg",12886487,"https://www.airbnb.com/users/show/12886487","Stephanie",2014-03-07,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_x_medium",265,268,TRUE,TRUE,"Langstrasse",47.37708,8.52348,"Entire rental unit","Entire home/apt",5,"1 bath",3,1,1125,1,2,2,1125,1.9,119.3,TRUE,23,46,76,339,2023-12-27,26,4,0,2016-12-17,2023-08-09,4.65,4.85,4.92,4.88,4.85,4.54,4.54,TRUE,104,104,0,0,0.3,100,99,168,33.6
9299992,"https://www.airbnb.com/rooms/9299992",20231227173841,2023-12-27,"city scrape","Rental unit in Zürich · ★4.91 · 1 bedroom · 1 bed · 1 shared bath","https://a0.muscache.com/pictures/9fa825cd-e9bc-4e03-b003-f4fc5e5fcb2a.jpg",45893761,"https://www.airbnb.com/users/show/45893761","Coco",2015-10-06,"within a day",TRUE,"https://a0.muscache.com/im/users/45893761/profile_pic/1444139055/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/45893761/profile_pic/1444139055/original.jpg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Oberstrass",47.38281,8.54858,"Private room in rental unit","Private room",2,"1 shared bath",1,2,1125,2,2,1125,1125,2,1125,TRUE,16,22,52,136,2023-12-27,32,12,0,2018-07-31,2023-11-02,4.91,4.94,4.75,4.91,4.94,4.84,4.75,FALSE,1,0,1,0,0.49,100,83,91,91
9336821,"https://www.airbnb.com/rooms/9336821",20231227173841,2023-12-27,"city scrape","Tiny home in Zürich · ★4.95 · 1 bedroom · 2 beds · 1 bath","https://a0.muscache.com/pictures/4487b14d-7a12-4cd2-a166-ae87007e09ef.jpg",48459312,"https://www.airbnb.com/users/show/48459312","Line",2015-11-08,"within a few hours",TRUE,"https://a0.muscache.com/im/pictures/user/4eb58b61-8765-4fcf-9e30-2c0b0f892501.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/4eb58b61-8765-4fcf-9e30-2c0b0f892501.jpg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Schwamendingen-Mitte",47.40191,8.57638,"Tiny home","Entire home/apt",4,"1 bath",2,2,1125,2,2,1125,1125,2,1125,TRUE,0,0,0,55,2023-12-27,37,3,0,2016-05-19,2023-06-11,4.95,4.89,4.97,5,5,4.94,4.75,FALSE,2,2,0,0,0.4,100,100,199,49.75
9338171,"https://www.airbnb.com/rooms/9338171",20231227173841,2023-12-27,"city scrape","Tiny home in Zürich · ★4.93 · 1 bedroom · 2 beds · 1 bath","https://a0.muscache.com/pictures/49adbe9f-a9f8-42b1-bf9f-c30e1d101361.jpg",48459312,"https://www.airbnb.com/users/show/48459312","Line",2015-11-08,"within a few hours",TRUE,"https://a0.muscache.com/im/pictures/user/4eb58b61-8765-4fcf-9e30-2c0b0f892501.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/4eb58b61-8765-4fcf-9e30-2c0b0f892501.jpg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Hirzenbach",47.40066,8.57714,"Tiny home","Entire home/apt",4,"1 bath",2,2,1125,2,2,1125,1125,2,1125,TRUE,0,0,0,55,2023-12-27,30,3,0,2016-07-04,2023-09-28,4.93,5,4.97,4.97,4.9,4.9,4.77,FALSE,2,2,0,0,0.33,100,100,199,49.75
9357495,"https://www.airbnb.com/rooms/9357495",20231227173841,2023-12-28,"city scrape","Rental unit in Zürich · ★4.67 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-9357495/original/3e5623ff-0a34-40fe-8fb0-463cf981137a.jpeg",48543451,"https://www.airbnb.com/users/show/48543451","Florence",2015-11-09,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/73bb9af2-173a-4028-9e5f-57705dc41e95.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/73bb9af2-173a-4028-9e5f-57705dc41e95.jpg?aki_policy=profile_x_medium",5,6,TRUE,TRUE,"Langstrasse",47.37665,8.53022,"Entire rental unit","Entire home/apt",2,"1 bath",1,4,45,2,4,28,45,3.8,42.5,TRUE,12,30,30,30,2023-12-28,168,20,0,2015-12-05,2023-08-05,4.67,4.77,4.63,4.8,4.85,4.77,4.64,FALSE,1,1,0,0,1.71,100,98,151,75.5
9519509,"https://www.airbnb.com/rooms/9519509",20231227173841,2023-12-27,"city scrape","Villa in Zürich · ★4.66 · 1 bedroom · 1 bed · 2 baths","https://a0.muscache.com/pictures/2766b29d-95bc-4373-bdcc-b7c46d2cb754.jpg",40667302,"https://www.airbnb.com/users/show/40667302","Peter/Engin",2015-08-06,"within a day",FALSE,"https://a0.muscache.com/im/pictures/user/8fa9af8d-b459-40eb-910c-d6ba510ef662.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/8fa9af8d-b459-40eb-910c-d6ba510ef662.jpg?aki_policy=profile_x_medium",14,14,TRUE,TRUE,"Fluntern",47.38165,8.55164,"Private room in villa","Private room",2,"2 baths",1,1,1125,1,1,1125,1125,1,1125,TRUE,29,59,89,364,2023-12-27,38,4,0,2016-05-02,2023-08-12,4.66,4.76,4.32,4.97,4.92,4.82,4.47,FALSE,14,5,9,0,0.41,100,70,130,130
9520586,"https://www.airbnb.com/rooms/9520586",20231227173841,2023-12-27,"city scrape","Villa in Zürich · ★4.56 · 1 bedroom · 1 bed · 2 shared baths","https://a0.muscache.com/pictures/81df8e7f-33b4-4302-af5b-18c0a1185b7e.jpg",40667302,"https://www.airbnb.com/users/show/40667302","Peter/Engin",2015-08-06,"within a day",FALSE,"https://a0.muscache.com/im/pictures/user/8fa9af8d-b459-40eb-910c-d6ba510ef662.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/8fa9af8d-b459-40eb-910c-d6ba510ef662.jpg?aki_policy=profile_x_medium",14,14,TRUE,TRUE,"Fluntern",47.37788,8.56047,"Private room in villa","Private room",2,"2 shared baths",1,1,1125,1,1,1125,1125,1,1125,TRUE,29,59,89,364,2023-12-27,18,3,0,2017-03-04,2023-09-20,4.56,4.72,4.22,4.83,4.89,4.94,4.61,FALSE,14,5,9,0,0.22,100,70,120,120
9783843,"https://www.airbnb.com/rooms/9783843",20231227173841,2023-12-27,"city scrape","Rental unit in Zürich · ★4.81 · 2 bedrooms · 2 beds · 1 bath","https://a0.muscache.com/pictures/b7e618d2-60d8-489c-897f-b200bafba9fa.jpg",23561865,"https://www.airbnb.com/users/show/23561865","Dimi",2014-11-10,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/User-23561865/original/5bed8aa2-199c-4ad9-9be9-0bd9f844662a.png?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-23561865/original/5bed8aa2-199c-4ad9-9be9-0bd9f844662a.png?aki_policy=profile_x_medium",63,134,TRUE,TRUE,"Seefeld",47.35721,8.5547,"Entire rental unit","Entire home/apt",6,"1 bath",2,2,1125,2,2,1125,1125,2,1125,TRUE,16,21,21,21,2023-12-27,253,25,4,2015-12-29,2023-12-22,4.81,4.86,4.86,4.91,4.87,4.88,4.73,TRUE,61,61,0,0,2.6,100,99,169,28.1666666666667
9785013,"https://www.airbnb.com/rooms/9785013",20231227173841,2023-12-27,"city scrape","Rental unit in Zürich · ★4.57 · Studio · 2 beds · 1 bath","https://a0.muscache.com/pictures/0176518e-9e95-4f42-a5d8-93c572a4681e.jpg",13570663,"https://www.airbnb.com/users/show/13570663","Christian Robert",2014-03-26,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/User-13570663/original/c729dcc5-e741-42d8-ab49-a030c3e705c7.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-13570663/original/c729dcc5-e741-42d8-ab49-a030c3e705c7.jpeg?aki_policy=profile_x_medium",36,39,TRUE,TRUE,"City",47.37036,8.5342,"Entire rental unit","Entire home/apt",2,"1 bath",2,4,1125,2,4,1125,1125,3.9,1125,TRUE,24,54,84,359,2023-12-27,96,2,0,2015-12-23,2023-04-28,4.57,4.81,4.53,4.85,4.8,4.88,4.49,FALSE,35,34,1,0,0.98,100,87,134,67
9892141,"https://www.airbnb.com/rooms/9892141",20231227173841,2023-12-28,"city scrape","Boutique hotel in Zürich · ★4.73 · 1 bedroom · 1 bed · 0 shared baths","https://a0.muscache.com/pictures/0760ec7f-771d-49ee-b236-a733720bbf86.jpg",50884548,"https://www.airbnb.com/users/show/50884548","Platzhirsch",2015-12-09,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/fcb86ca2-bfd3-4d11-a692-46ac5d709fd6.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/fcb86ca2-bfd3-4d11-a692-46ac5d709fd6.jpg?aki_policy=profile_x_medium",3,3,TRUE,TRUE,"Rathaus",47.37358,8.544,"Room in boutique hotel","Hotel room",1,"0 shared baths",1,1,1125,1,1,99,99,1,99,TRUE,27,42,72,296,2023-12-28,584,276,10,2016-01-20,2023-12-12,4.73,4.8,4.86,4.9,4.88,4.95,4.63,TRUE,3,0,1,0,6.04,100,100,128,128
9929768,"https://www.airbnb.com/rooms/9929768",20231227173841,2023-12-27,"city scrape","Rental unit in Zürich · ★4.67 · 1 bedroom · 2 beds · 1 bath","https://a0.muscache.com/pictures/15d27445-474c-4d76-8bf6-9ff77204b9d7.jpg",12886487,"https://www.airbnb.com/users/show/12886487","Stephanie",2014-03-07,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_x_medium",265,268,TRUE,TRUE,"Oerlikon",47.40805,8.54772,"Entire rental unit","Entire home/apt",4,"1 bath",2,1,1125,1,28,2,1125,22.7,227,TRUE,13,19,43,318,2023-12-27,3,1,0,2018-03-18,2023-10-14,4.67,5,4.67,5,5,4.67,4.67,TRUE,104,104,0,0,0.04,100,99,92,23
10006040,"https://www.airbnb.com/rooms/10006040",20231227173841,2023-12-27,"city scrape","Rental unit in Zürich · ★3.80 · Studio · 1 bed · 1 bath","https://a0.muscache.com/pictures/b0f2ec85-8094-4f41-82c5-67da9c1e320a.jpg",12886487,"https://www.airbnb.com/users/show/12886487","Stephanie",2014-03-07,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_x_medium",265,268,TRUE,TRUE,"Oerlikon",47.40805,8.5476,"Entire rental unit","Entire home/apt",2,"1 bath",1,1,1125,1,28,73,1125,4.7,982.3,TRUE,0,0,0,56,2023-12-27,5,0,0,2016-04-14,2020-12-13,3.8,4.8,4.6,4.8,4.8,4.4,4,TRUE,104,104,0,0,0.05,100,99,83,41.5
10006714,"https://www.airbnb.com/rooms/10006714",20231227173841,2023-12-27,"city scrape","Rental unit in Zürich · Studio · 1 bed · 1 bath","https://a0.muscache.com/pictures/426c7216-24db-4e5a-8910-d597d0f60b47.jpg",12886487,"https://www.airbnb.com/users/show/12886487","Stephanie",2014-03-07,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_x_medium",265,268,TRUE,TRUE,"Oerlikon",47.40806,8.54758,"Entire rental unit","Entire home/apt",2,"1 bath",1,1,1125,1,28,73,1125,20.8,353.5,TRUE,0,0,0,270,2023-12-27,2,0,0,2017-08-26,2017-11-24,5,5,5,5,5,4.5,5,TRUE,104,104,0,0,0.03,100,99,83,41.5
10044960,"https://www.airbnb.com/rooms/10044960",20231227173841,2023-12-27,"city scrape","Rental unit in Zürich · ★4.81 · 2 bedrooms · 3 beds · 1 bath","https://a0.muscache.com/pictures/876ae9c9-df14-444a-9ccc-f5b08e5b7fd3.jpg",23561865,"https://www.airbnb.com/users/show/23561865","Dimi",2014-11-10,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/User-23561865/original/5bed8aa2-199c-4ad9-9be9-0bd9f844662a.png?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-23561865/original/5bed8aa2-199c-4ad9-9be9-0bd9f844662a.png?aki_policy=profile_x_medium",63,134,TRUE,TRUE,"Lindenhof",47.37193,8.54151,"Entire rental unit","Entire home/apt",6,"1 bath",3,2,1125,2,2,1125,1125,2,1125,TRUE,11,17,17,17,2023-12-27,43,7,7,2015-12-31,2023-12-23,4.81,4.91,4.86,4.3,4.79,4.95,4.67,TRUE,61,61,0,0,0.44,100,99,253,42.1666666666667
10047320,"https://www.airbnb.com/rooms/10047320",20231227173841,2023-12-28,"city scrape","Boutique hotel in Zürich · ★4.56 · 1 bedroom · 1 bed · 1 private bath","https://a0.muscache.com/pictures/miso/Hosting-10047320/original/80803595-865a-4c03-a781-133c63c73fd9.jpeg",50884548,"https://www.airbnb.com/users/show/50884548","Platzhirsch",2015-12-09,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/fcb86ca2-bfd3-4d11-a692-46ac5d709fd6.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/fcb86ca2-bfd3-4d11-a692-46ac5d709fd6.jpg?aki_policy=profile_x_medium",3,3,TRUE,TRUE,"Rathaus",47.37358,8.544,"Room in boutique hotel","Hotel room",2,"1 private bath",1,1,1125,1,1,1125,1125,1,1125,TRUE,20,33,58,199,2023-12-28,55,48,1,2018-06-04,2023-12-03,4.56,4.62,4.82,4.89,4.8,4.85,4.4,TRUE,3,0,1,0,0.81,100,100,178,89
10382963,"https://www.airbnb.com/rooms/10382963",20231227173841,2023-12-28,"city scrape","Rental unit in Zürich · ★4.77 · 3 bedrooms · 3 beds · 2.5 baths","https://a0.muscache.com/pictures/7476327f-786f-4fe8-b0ba-4a38b7a30346.jpg",475053,"https://www.airbnb.com/users/show/475053","James",2011-03-31,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/553cb334-9520-421b-a25a-81d735061037.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/553cb334-9520-421b-a25a-81d735061037.jpg?aki_policy=profile_x_medium",35,42,TRUE,TRUE,"Rathaus",47.36945,8.54503,"Entire rental unit","Entire home/apt",8,"2.5 baths",3,1,1125,1,1,1125,1125,1,1125,TRUE,21,50,80,343,2023-12-28,111,23,1,2016-01-25,2023-12-20,4.77,4.79,4.84,4.87,4.84,4.91,4.49,FALSE,15,15,0,0,1.15,100,99,682,85.25
10506470,"https://www.airbnb.com/rooms/10506470",20231227173841,2023-12-28,"city scrape","Rental unit in Zürich · ★5.0 · 2 bedrooms · 2 beds · 2 baths","https://a0.muscache.com/pictures/12db2a80-90da-4702-bd08-2e8a0ac9ab50.jpg",54170965,"https://www.airbnb.com/users/show/54170965","Asa",2016-01-11,"within a few hours",TRUE,"https://a0.muscache.com/im/pictures/user/653d7ad3-5da3-48f4-a99f-12720ff27c6b.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/653d7ad3-5da3-48f4-a99f-12720ff27c6b.jpg?aki_policy=profile_x_medium",3,3,TRUE,TRUE,"Seefeld",47.36204,8.54883,"Entire rental unit","Entire home/apt",4,"2 baths",2,7,40,1,7,40,40,6.9,40,TRUE,7,35,65,205,2023-12-28,10,4,0,2016-02-22,2023-08-10,5,5,5,5,5,5,5,FALSE,1,1,0,0,0.1,100,79,390,97.5
10701017,"https://www.airbnb.com/rooms/10701017",20231227173841,2023-12-27,"city scrape","Home in Zürich · ★4.86 · 1 bedroom · 2 beds · 1.5 baths","https://a0.muscache.com/pictures/1c17421c-c986-4059-8c98-34c6a55ed86f.jpg",54829910,"https://www.airbnb.com/users/show/54829910","Reisemuus",2016-01-16,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/User-54829910/original/3441b818-445f-4e61-af2d-8b5f5c488f38.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-54829910/original/3441b818-445f-4e61-af2d-8b5f5c488f38.jpeg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Wollishofen",47.34258,8.52317,"Entire home","Entire home/apt",2,"1.5 baths",2,1,1125,1,1,1125,1125,1,1125,TRUE,8,19,40,175,2023-12-27,74,11,0,2016-03-10,2023-11-16,4.86,4.91,4.91,4.9,4.91,4.61,4.79,FALSE,1,1,0,0,0.78,100,100,71,35.5
10720130,"https://www.airbnb.com/rooms/10720130",20231227173841,2023-12-27,"city scrape","Home in Zürich · ★4.50 · 1 bedroom · 1 bed · 2 baths","https://a0.muscache.com/pictures/01dec49a-9b60-4996-bf1c-1df62be1d07b.jpg",40667302,"https://www.airbnb.com/users/show/40667302","Peter/Engin",2015-08-06,"within a day",FALSE,"https://a0.muscache.com/im/pictures/user/8fa9af8d-b459-40eb-910c-d6ba510ef662.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/8fa9af8d-b459-40eb-910c-d6ba510ef662.jpg?aki_policy=profile_x_medium",14,14,TRUE,TRUE,"Fluntern",47.3774,8.55989,"Private room in home","Private room",1,"2 baths",1,1,1125,1,1,1125,1125,1,1125,TRUE,26,50,63,313,2023-12-27,6,2,0,2021-01-03,2023-11-01,4.5,4.33,3.67,4.67,4.67,4.67,4.17,FALSE,14,5,9,0,0.17,100,70,100,100
10762056,"https://www.airbnb.com/rooms/10762056",20231227173841,2023-12-27,"city scrape","Rental unit in Zürich · ★4.60 · 2 bedrooms · 2 beds · 1 bath","https://a0.muscache.com/pictures/e903e3c2-8c43-4bf6-8ade-e05295ce5a60.jpg",12886487,"https://www.airbnb.com/users/show/12886487","Stephanie",2014-03-07,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_x_medium",265,268,TRUE,TRUE,"Rathaus",47.37485,8.5441,"Entire rental unit","Entire home/apt",3,"1 bath",2,1,1125,1,2,2,1125,1.9,90,TRUE,10,40,70,345,2023-12-27,20,11,0,2018-10-25,2023-11-22,4.6,4.55,4.6,4.75,4.75,4.95,4.45,TRUE,104,104,0,0,0.32,100,99,166,55.3333333333333
10892010,"https://www.airbnb.com/rooms/10892010",20231227173841,2023-12-28,"city scrape","Rental unit in Zürich · ★4.84 · 2 bedrooms · 3 beds · 1 bath","https://a0.muscache.com/pictures/6be63637-0e7b-4ebc-be1e-fedaec506e4e.jpg",12886487,"https://www.airbnb.com/users/show/12886487","Stephanie",2014-03-07,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/115df76b-64a9-44ed-92c7-c1bbdef361b8.jpg?aki_policy=profile_x_medium",265,268,TRUE,TRUE,"Oerlikon",47.40802,8.54762,"Entire rental unit","Entire home/apt",5,"1 bath",3,1,1125,1,2,2,1125,1.8,242.7,TRUE,9,20,43,293,2023-12-28,31,11,1,2016-12-26,2023-12-21,4.84,5,4.87,4.97,4.81,4.77,4.77,TRUE,104,104,0,0,0.36,100,99,167,33.4
10973187,"https://www.airbnb.com/rooms/10973187",20231227173841,2023-12-27,"city scrape","Rental unit in Zürich · ★4.93 · 2 bedrooms · 2 beds · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-10973187/original/a977ef34-5651-4dc9-b214-999e153f8baa.jpeg",56932925,"https://www.airbnb.com/users/show/56932925","Hyesook",2016-02-01,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/User-56932925/original/2d94325c-d4e3-433b-963e-9759bfbdc734.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-56932925/original/2d94325c-d4e3-433b-963e-9759bfbdc734.jpeg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Gewerbeschule",47.38165,8.53305,"Entire rental unit","Entire home/apt",4,"1 bath",2,3,1125,3,3,1125,1125,3,1125,TRUE,15,38,60,242,2023-12-27,347,68,5,2016-03-20,2023-12-18,4.93,4.95,4.96,4.95,4.95,4.93,4.83,FALSE,2,2,0,0,3.67,100,99,220,55
11015954,"https://www.airbnb.com/rooms/11015954",20231227173841,2023-12-27,"city scrape","Rental unit in Zürich · ★4.94 · 1 bedroom · 1 bed · 1 shared bath","https://a0.muscache.com/pictures/9e77c083-573f-43f0-82f6-a614361f2b4b.jpg",33549886,"https://www.airbnb.com/users/show/33549886","Andreas",2015-05-17,"within a few hours",FALSE,"https://a0.muscache.com/im/users/33549886/profile_pic/1431973055/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/33549886/profile_pic/1431973055/original.jpg?aki_policy=profile_x_medium",1,1,TRUE,FALSE,"Gewerbeschule",47.38554,8.52551,"Private room in rental unit","Private room",1,"1 shared bath",1,3,1125,3,3,1125,1125,3,1125,TRUE,27,57,87,359,2023-12-27,17,1,0,2018-08-10,2023-11-20,4.94,4.82,4.88,4.94,5,5,4.88,FALSE,1,0,1,0,0.26,100,20,66,66
11059645,"https://www.airbnb.com/rooms/11059645",20231227173841,2023-12-28,"city scrape","Rental unit in Zürich · ★4.83 · 2 bedrooms · 2 beds · 1.5 baths","https://a0.muscache.com/pictures/844ee5c4-4287-41b4-9627-2ff54625e912.jpg",4452206,"https://www.airbnb.com/users/show/4452206","Louisa",2012-12-20,"within a few hours",FALSE,"https://a0.muscache.com/im/users/4452206/profile_pic/1401032502/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/4452206/profile_pic/1401032502/original.jpg?aki_policy=profile_x_medium",3,7,TRUE,TRUE,"Altstetten",47.38904,8.49381,"Entire rental unit","Entire home/apt",4,"1.5 baths",2,5,1125,5,5,1125,1125,5,1125,TRUE,30,60,90,365,2023-12-28,23,0,0,2016-03-24,2022-07-13,4.83,4.91,4.91,4.95,4.78,4.73,4.73,FALSE,3,3,0,0,0.24,100,11,260,65
11075723,"https://www.airbnb.com/rooms/11075723",20231227173841,2023-12-28,"city scrape","Rental unit in Zürich · ★4.81 · 2 bedrooms · 3 beds · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-11075723/original/71f81a66-3155-4944-8b71-408c9e6ecc75.jpeg",23561865,"https://www.airbnb.com/users/show/23561865","Dimi",2014-11-10,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/User-23561865/original/5bed8aa2-199c-4ad9-9be9-0bd9f844662a.png?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-23561865/original/5bed8aa2-199c-4ad9-9be9-0bd9f844662a.png?aki_policy=profile_x_medium",63,134,TRUE,TRUE,"Seefeld",47.35721,8.5547,"Entire rental unit","Entire home/apt",6,"1 bath",3,2,1125,2,2,1125,1125,2,1125,TRUE,24,29,29,29,2023-12-28,130,64,6,2016-04-12,2023-12-15,4.81,4.9,4.81,4.92,4.84,4.9,4.74,TRUE,61,61,0,0,1.38,100,99,209,34.8333333333333
11334434,"https://www.airbnb.com/rooms/11334434",20231227173841,2023-12-27,"city scrape","Rental unit in Zürich · ★4.70 · 2 bedrooms · 4 beds · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-11334434/original/3bdb2f59-fffa-4bb4-8fd0-e1a7dce8ffaf.jpeg",58818657,"https://www.airbnb.com/users/show/58818657","Book A Home AG",2016-02-15,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/9836fff6-71bf-47b6-9fad-b7b0431391ad.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/9836fff6-71bf-47b6-9fad-b7b0431391ad.jpg?aki_policy=profile_x_medium",49,66,TRUE,TRUE,"Affoltern",47.41888,8.5081,"Entire rental unit","Entire home/apt",4,"1 bath",4,14,1125,14,14,1125,1125,14,1125,TRUE,27,57,87,87,2023-12-27,20,2,0,2016-03-01,2023-09-20,4.7,4.6,4.95,4.8,4.65,4.4,4.55,FALSE,43,43,0,0,0.21,100,96,120,30
11397175,"https://www.airbnb.com/rooms/11397175",20231227173841,2023-12-27,"city scrape","Rental unit in Zürich · ★4.84 · 2 bedrooms · 4 beds · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-11397175/original/5484fce6-41f7-4fcd-b63b-423ec7086cb8.jpeg",1740821,"https://www.airbnb.com/users/show/1740821","Julien",2012-02-12,"within an hour",TRUE,"https://a0.muscache.com/im/users/1740821/profile_pic/1417679416/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/1740821/profile_pic/1417679416/original.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Sihlfeld",47.37279,8.50231,"Entire rental unit","Entire home/apt",5,"1 bath",4,2,21,2,3,1125,1125,2,1125,TRUE,8,8,8,8,2023-12-27,25,25,1,2023-01-01,2023-12-03,4.84,4.92,4.52,4.96,4.92,4.76,4.72,TRUE,1,1,0,0,2.08,100,100,133,26.6
11597416,"https://www.airbnb.com/rooms/11597416",20231227173841,2023-12-27,"city scrape","Bed and breakfast in Zürich · ★4.92 · 1 bedroom · 1 bed · 2 baths","https://a0.muscache.com/pictures/eaf9b80e-f165-48ee-b367-8033b8008610.jpg",58977221,"https://www.airbnb.com/users/show/58977221","Trudi",2016-02-16,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/8c72af2c-4190-44b1-9ff5-1d226915612d.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/8c72af2c-4190-44b1-9ff5-1d226915612d.jpg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Rathaus",47.36953,8.54568,"Private room in bed and breakfast","Private room",2,"2 baths",1,2,15,2,2,1125,1125,2,1125,TRUE,4,22,22,145,2023-12-27,89,10,0,2018-07-01,2023-09-28,4.92,4.87,4.93,4.92,4.94,4.98,4.76,FALSE,2,0,2,0,1.33,90,94,135,135
