"id","listing_url","scrape_id","last_scraped","source","name","picture_url","host_id","host_url","host_name","host_since","host_response_time","host_is_superhost","host_thumbnail_url","host_picture_url","host_listings_count","host_total_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bathrooms_text","beds","minimum_nights","maximum_nights","minimum_minimum_nights","maximum_minimum_nights","minimum_maximum_nights","maximum_maximum_nights","minimum_nights_avg_ntm","maximum_nights_avg_ntm","has_availability","availability_30","availability_60","availability_90","availability_365","calendar_last_scraped","number_of_reviews","number_of_reviews_ltm","number_of_reviews_l30d","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","calculated_host_listings_count","calculated_host_listings_count_entire_homes","calculated_host_listings_count_private_rooms","calculated_host_listings_count_shared_rooms","reviews_per_month","host_response_rate_in_percent","host_acceptance_rate_in_percent","price_per_person"
933383187040893696,"https://www.airbnb.com/rooms/933383187040893659",20231227030725,19718,"previous scrape","Rental unit in Genève · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-933383187040893659/original/8d32d0e6-0a65-4224-b3a8-a8e1027fe8f5.jpeg",3512669,"https://www.airbnb.com/users/show/3512669","Pierre-Emmanuel",15592,"within a day",FALSE,"https://a0.muscache.com/im/users/3512669/profile_pic/1347173251/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/3512669/profile_pic/1347173251/original.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Commune de Genève",46.2003879585243,6.1557535081496,"Entire rental unit","Entire home/apt",4,"1 bath",1,4,15,4,5,15,15,4,15,TRUE,1,1,1,1,19718,1,1,0,19583,19583,5,5,5,5,5,5,5,FALSE,1,1,0,0,0.22,100,100,36.75
933867980836871296,"https://www.airbnb.com/rooms/933867980836871257",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.83 · 1 bedroom · 1 bed · 1.5 baths","https://a0.muscache.com/pictures/miso/Hosting-933867980836871257/original/56c58963-cc24-4722-925a-07a850f1f043.jpeg",525048787,"https://www.airbnb.com/users/show/525048787","Carol",19549,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/User-525048787/original/6e8dc3fa-5452-4a39-8389-958ebce2aa44.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-525048787/original/6e8dc3fa-5452-4a39-8389-958ebce2aa44.jpeg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Commune de Genève",46.2169283,6.1496222,"Entire rental unit","Entire home/apt",2,"1.5 baths",1,1,28,1,1,1125,1125,1,1125,TRUE,0,0,0,0,19718,29,29,3,19562,19705,4.83,4.93,4.77,4.97,4.97,4.97,4.73,FALSE,1,1,0,0,5.54,100,98,99
933932793309464320,"https://www.airbnb.com/rooms/933932793309464335",20231227030725,19718,"city scrape","Home in Le Grand-Saconnex · ★4.60 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/78e1af5c-ba5a-4cd8-a783-b951ef5adfe6.jpg",474316831,"https://www.airbnb.com/users/show/474316831","Vasanthan",19214,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/dfbb5776-88b7-4352-97e8-5e326195efb6.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/dfbb5776-88b7-4352-97e8-5e326195efb6.jpg?aki_policy=profile_x_medium",3,3,TRUE,TRUE,"Grand-Saconnex",46.2276777670683,6.11689392275186,"Private room in home","Private room",2,"1 bath",1,1,365,1,1,365,365,1,365,TRUE,30,60,90,90,19718,5,5,0,19608,19631,4.6,4.8,4.4,5,4.6,5,4.6,FALSE,3,0,3,0,1.35,100,100,85
934712654105958016,"https://www.airbnb.com/rooms/934712654105958070",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.91 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/9e96c8bb-ac07-4df5-a7ae-a09a1c3f3d29.jpg",466885079,"https://www.airbnb.com/users/show/466885079","Zaza",19173,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/User-466885079/original/6b5d4e86-ef0e-4099-b091-6fd3992209a7.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-466885079/original/6b5d4e86-ef0e-4099-b091-6fd3992209a7.jpeg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Commune de Genève",46.2009657877598,6.14402871770964,"Entire rental unit","Entire home/apt",2,"1 bath",1,3,365,3,3,365,365,3,365,TRUE,13,32,62,238,19718,22,22,3,19558,19714,4.91,4.9,4.9,4.86,4.9,4.95,4.9,TRUE,1,1,0,0,4.1,100,98,63
935390979137939072,"https://www.airbnb.com/rooms/935390979137939030",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.50 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/8bcab84c-adb5-4ab4-ba01-37facca056a3.jpg",181773777,"https://www.airbnb.com/users/show/181773777","Anael",17622,"within a few hours",FALSE,"https://a0.muscache.com/im/pictures/user/98db7c35-0c0e-4af4-915e-70c38e37e062.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/98db7c35-0c0e-4af4-915e-70c38e37e062.jpg?aki_policy=profile_x_medium",2,4,TRUE,TRUE,"Commune de Genève",46.2104473992068,6.147942583464,"Entire rental unit","Entire home/apt",2,"1 bath",1,14,730,14,14,730,730,14,730,TRUE,0,0,0,269,19718,4,4,0,19568,19631,4.5,5,4,4.25,4.5,5,4.25,FALSE,1,1,0,0,0.79,100,74,40
936070116288054912,"https://www.airbnb.com/rooms/936070116288054948",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.27 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/fbf30cd4-4fc0-4690-a155-a7a26e227b89.jpg",256075233,"https://www.airbnb.com/users/show/256075233","Chrys",18001,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/User-256075233/original/6eb55991-4980-4816-95d5-ee99229e7d9b.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-256075233/original/6eb55991-4980-4816-95d5-ee99229e7d9b.jpeg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Commune de Genève",46.2096838887942,6.13839591085175,"Entire rental unit","Entire home/apt",3,"1 bath",1,1,90,2,2,1125,1125,2,1125,TRUE,12,42,61,145,19718,11,11,1,19568,19694,4.27,4.27,4.27,4.73,4.73,4.64,4.27,FALSE,1,1,0,0,2.19,100,100,40
936859137603161856,"https://www.airbnb.com/rooms/936859137603161847",20231227030725,19718,"city scrape","Bed and breakfast in Lancy · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-936859137603161847/original/6b96f2fd-0790-486d-b64b-5715be653203.jpeg",248005787,"https://www.airbnb.com/users/show/248005787","Pierre",17965,"within a few hours",TRUE,"https://a0.muscache.com/im/pictures/user/User-248005787/original/69d06c06-7141-4717-87db-45cd261e0df5.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-248005787/original/69d06c06-7141-4717-87db-45cd261e0df5.jpeg?aki_policy=profile_x_medium",4,5,TRUE,TRUE,"Onex",46.184151346014,6.10999345585497,"Private room in bed and breakfast","Private room",2,"1 bath",1,3,10,3,3,10,10,3,10,TRUE,25,55,85,85,19718,2,2,0,19634,19643,5,4.5,5,5,5,4.5,4.5,FALSE,2,0,2,0,0.71,100,100,60
937017188355681792,"https://www.airbnb.com/rooms/937017188355681751",20231227030725,19718,"city scrape","Bed and breakfast in Genève · ★5.0 · 1 bedroom · 1 bed · 1 shared bath","https://a0.muscache.com/pictures/hosting/Hosting-937017188355681751/original/cb1f7048-4f8d-470b-9da4-78d8bddca2a1.jpeg",69557702,"https://www.airbnb.com/users/show/69557702","Jessica",16920,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/User-69557702/original/1bd577df-98cf-44c3-bf9c-92041ba74069.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-69557702/original/1bd577df-98cf-44c3-bf9c-92041ba74069.jpeg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Commune de Genève",46.1921970614749,6.1464793339312,"Private room in bed and breakfast","Private room",2,"1 shared bath",1,1,3,1,1,3,3,1,3,TRUE,0,1,17,17,19718,10,10,1,19611,19691,5,5,5,5,4.8,4.6,4.7,FALSE,1,0,1,0,2.78,100,72,86
937018005169486080,"https://www.airbnb.com/rooms/937018005169486099",20231227030725,19718,"city scrape","Bed and breakfast in Genève · ★4.93 · 1 bedroom · 1 bed · 1 shared bath","https://a0.muscache.com/pictures/5423d174-31c4-499e-a705-806efb500046.jpg",155368531,"https://www.airbnb.com/users/show/155368531","Norme",17459,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/0c0f3886-fc51-42a0-8104-202737aef91d.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/0c0f3886-fc51-42a0-8104-202737aef91d.jpg?aki_policy=profile_x_medium",2,5,TRUE,TRUE,"Commune de Genève",46.216697143317,6.13860998062086,"Private room in bed and breakfast","Private room",2,"1 shared bath",1,1,10,1,1,10,10,1,10,TRUE,0,0,0,116,19718,15,15,1,19569,19701,4.93,5,5,4.93,5,5,4.8,FALSE,2,1,1,0,3,80,74,48
937521367715569664,"https://www.airbnb.com/rooms/937521367715569606",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.71 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/hosting/Hosting-937521367715569606/original/0db22d86-22d3-4b44-8e4b-db37de2edf3c.jpeg",198922995,"https://www.airbnb.com/users/show/198922995","Emilio",17711,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/User-198922995/original/8fdb06d8-85cb-4b57-be45-b41c37eedca4.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-198922995/original/8fdb06d8-85cb-4b57-be45-b41c37eedca4.jpeg?aki_policy=profile_x_medium",2,8,TRUE,TRUE,"Commune de Genève",46.2105188740807,6.14399002424712,"Entire rental unit","Entire home/apt",2,"1 bath",1,3,365,3,3,365,365,3,365,TRUE,24,33,41,41,19718,7,7,0,19597,19680,4.71,4.86,4.71,4.86,5,5,4.57,FALSE,2,2,0,0,1.72,100,86,60
938622901680460544,"https://www.airbnb.com/rooms/938622901680460511",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.78 · 1 bedroom · 1 bed · 2 shared baths","https://a0.muscache.com/pictures/miso/Hosting-933381668719662087/original/1e2aeb2f-8e7c-4c3b-9746-c482217517a7.jpeg",75771526,"https://www.airbnb.com/users/show/75771526","Cristiano",16956,"within a few hours",FALSE,"https://a0.muscache.com/im/pictures/user/User-75771526/original/c78fe079-45ac-43e9-b469-00a0f11ca8c4.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-75771526/original/c78fe079-45ac-43e9-b469-00a0f11ca8c4.jpeg?aki_policy=profile_x_medium",1,2,TRUE,TRUE,"Commune de Genève",46.1966938107319,6.16199416931151,"Private room in rental unit","Private room",1,"2 shared baths",1,1,365,1,1,365,365,1,365,TRUE,18,48,78,258,19718,9,9,0,19588,19667,4.78,4.89,4.89,4.78,4.78,4.89,4.78,FALSE,1,0,1,0,2.06,100,87,103
938923904850433792,"https://www.airbnb.com/rooms/938923904850433852",20231227030725,19718,"city scrape","Bed and breakfast in Cointrin · ★4.75 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-938923904850433852/original/4651d42f-deaf-4804-990a-296828e9cba5.jpeg",270770444,"https://www.airbnb.com/users/show/270770444","Liliana",18070,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/User-270770444/original/993d5701-a869-4141-bdb5-1d549e0639d1.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-270770444/original/993d5701-a869-4141-bdb5-1d549e0639d1.jpg?aki_policy=profile_x_medium",3,5,TRUE,TRUE,"Meyrin",46.2255350026345,6.10659250706666,"Private room in bed and breakfast","Private room",1,"1 bath",1,5,70,5,5,70,70,5,70,TRUE,9,9,30,205,19718,4,4,1,19662,19700,4.75,4.75,4.5,4.5,4.5,4.75,4.75,FALSE,2,0,2,0,2.11,90,97,50
939672735259872128,"https://www.airbnb.com/rooms/939672735259872128",20231227030725,19718,"city scrape","Rental unit in Genève · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-939672735259872128/original/1fb2e590-2006-48ca-ad68-3ef4df461e55.jpeg",37240114,"https://www.airbnb.com/users/show/37240114","Yanis",16617,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/d6e5efbd-e0ef-4f7b-b8b0-e28a89058811.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/d6e5efbd-e0ef-4f7b-b8b0-e28a89058811.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Commune de Genève",46.2101931,6.1477634,"Entire rental unit","Entire home/apt",2,"1 bath",1,4,365,4,4,365,365,4,365,TRUE,6,6,6,6,19718,1,1,0,19678,19678,5,5,5,5,5,5,5,FALSE,1,1,0,0,0.73,100,100,62.5
939735278439640576,"https://www.airbnb.com/rooms/939735278439640518",20231227030725,19718,"city scrape","Rental unit in Genève · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-939735278439640518/original/0ff0577a-7a6f-4809-adf0-5c5fd219420f.jpeg",349048699,"https://www.airbnb.com/users/show/349048699","Viviana",18420,"a few days or more",FALSE,"https://a0.muscache.com/defaults/user_pic-50x50.png?v=3","https://a0.muscache.com/defaults/user_pic-225x225.png?v=3",2,2,FALSE,FALSE,"Commune de Genève",46.1901270833289,6.13590987560565,"Entire rental unit","Entire home/apt",2,"1 bath",1,3,365,3,3,365,365,3,365,TRUE,0,25,52,327,19718,1,1,0,19570,19570,5,5,5,5,5,5,5,FALSE,2,2,0,0,0.2,20,12,55
939835431090515072,"https://www.airbnb.com/rooms/939835431090515094",20231227030725,19718,"city scrape","Shipping container in Geneva · ★New · 1 bedroom · 1 bed · 2 baths","https://a0.muscache.com/pictures/miso/Hosting-881565106145369992/original/2304804c-84ab-4633-9507-cb834ca7fd86.jpeg",244749809,"https://www.airbnb.com/users/show/244749809","Wagner",17949,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/d2753359-5041-4270-8134-c350045569b9.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/d2753359-5041-4270-8134-c350045569b9.jpg?aki_policy=profile_x_medium",8,8,TRUE,TRUE,"Commune de Genève",46.204399086238,6.16154640995649,"Shipping container","Entire home/apt",1,"2 baths",1,1,365,1,1,365,365,1,365,TRUE,29,59,89,269,19718,2,2,0,19663,19674,4,3,4,3,3.5,4.5,3,FALSE,8,3,5,0,1.07,96,94,99
940835011572596864,"https://www.airbnb.com/rooms/940835011572596866",20231227030725,19718,"previous scrape","Rental unit in Le Grand-Saconnex · ★5.0 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/hosting/Hosting-940835011572596866/original/88fa00d9-c211-4486-a99a-a5daa2427b30.jpeg",474825541,"https://www.airbnb.com/users/show/474825541","Serge",19217,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/06f97b52-5cd2-4a59-9697-8800691e542c.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/06f97b52-5cd2-4a59-9697-8800691e542c.jpg?aki_policy=profile_x_medium",2,3,TRUE,TRUE,"Grand-Saconnex",46.23016,6.12178,"Private room in rental unit","Private room",1,"1 bath",1,1,365,1,1,365,365,1,365,TRUE,0,0,0,0,19718,14,14,0,19572,19601,5,4.79,4.93,4.86,5,4.86,4.71,FALSE,2,0,2,0,2.86,100,99,67
941065744757905536,"https://www.airbnb.com/rooms/941065744757905511",20231227030725,19718,"city scrape","Rental unit in Meyrin · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths","https://a0.muscache.com/pictures/cc52bb63-fdc8-4703-aeb9-cce4fa898b48.jpg",49154053,"https://www.airbnb.com/users/show/49154053","Lisa",16755,"within a few hours",FALSE,"https://a0.muscache.com/im/pictures/user/User-49154053/original/3081e83a-f9be-4883-8001-36d4758b39dd.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-49154053/original/3081e83a-f9be-4883-8001-36d4758b39dd.jpeg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Meyrin",46.2271027,6.0722546,"Private room in rental unit","Private room",2,"1.5 shared baths",1,1,365,1,1,365,365,1,365,TRUE,20,50,80,260,19718,7,7,2,19573,19709,5,5,5,5,5,4.86,4.57,FALSE,1,0,1,0,1.44,100,46,83
942107088802235776,"https://www.airbnb.com/rooms/942107088802235808",20231227030725,19718,"city scrape","Rental unit in Genève · ★5.0 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/airflow/Hosting-942107088802235808/original/1ac08a41-155d-434c-ab30-2d1b7cef10c5.jpg",36695139,"https://www.airbnb.com/users/show/36695139","Aisha",16611,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/56f5271b-dd1a-4c3a-8972-7dc8cfba4aec.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/56f5271b-dd1a-4c3a-8972-7dc8cfba4aec.jpg?aki_policy=profile_x_medium",4,4,TRUE,TRUE,"Commune de Genève",46.2030390044621,6.15911103196973,"Entire rental unit","Entire home/apt",3,"1 bath",1,2,90,2,2,90,90,2,90,TRUE,16,37,64,91,19718,9,9,3,19573,19708,5,4.89,4.89,5,5,5,4.78,FALSE,2,2,0,0,1.85,100,96,65.3333333333333
942632029644360704,"https://www.airbnb.com/rooms/942632029644360671",20231227030725,19718,"city scrape","Rental unit in Genève · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/3ed4fbeb-9197-4e37-bb10-139402aa93e7.jpg",3766967,"https://www.airbnb.com/users/show/3766967","Mindaugas",15618,"within a few hours",FALSE,"https://a0.muscache.com/im/pictures/user/3eca7065-d34a-47ca-84fb-c468c024fbca.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/3eca7065-d34a-47ca-84fb-c468c024fbca.jpg?aki_policy=profile_x_medium",1,2,TRUE,TRUE,"Commune de Genève",46.2085361,6.136411,"Entire rental unit","Entire home/apt",2,"1 bath",1,5,365,5,5,1125,1125,5,1125,TRUE,0,0,25,300,19718,1,1,0,19589,19589,5,5,5,5,5,5,5,TRUE,1,1,0,0,0.23,100,50,68
943332344308527232,"https://www.airbnb.com/rooms/943332344308527209",20231227030725,19718,"previous scrape","Loft in Versoix · ★5.0 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-943332344308527209/original/fd31f3d2-dead-4960-863a-bbad9a84a82c.jpeg",127973055,"https://www.airbnb.com/users/show/127973055","Rashid",17284,"within a few hours",FALSE,"https://a0.muscache.com/im/pictures/user/User-127973055/original/8fab41fd-505f-4ee6-ad10-f4b463f12b71.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-127973055/original/8fab41fd-505f-4ee6-ad10-f4b463f12b71.jpeg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Versoix",46.2749317877569,6.15976802446813,"Entire loft","Entire home/apt",2,"1 bath",1,1,365,1,1,365,365,1,365,TRUE,0,0,0,0,19718,6,6,1,19582,19698,5,4.83,4.67,5,5,4.5,4.83,FALSE,1,1,0,0,1.31,100,100,50
943400741712524160,"https://www.airbnb.com/rooms/943400741712524192",20231227030725,19718,"city scrape","Bed and breakfast in Genève · ★5.0 · 1 bedroom · 1 bed · 1 private bath","https://a0.muscache.com/pictures/fbf6c4a5-ec33-479b-a022-57e466f85015.jpg",348568499,"https://www.airbnb.com/users/show/348568499","Isabelle",18416,"within a few hours",FALSE,"https://a0.muscache.com/im/pictures/user/User-348568499/original/20f8c4bf-fa99-4ce2-9eb8-5467a69b2ef2.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-348568499/original/20f8c4bf-fa99-4ce2-9eb8-5467a69b2ef2.jpeg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Commune de Genève",46.2084942,6.1223706,"Private room in bed and breakfast","Private room",2,"1 private bath",1,1,5,1,1,5,5,1,5,TRUE,11,25,37,177,19718,4,4,0,19599,19669,5,5,5,5,5,4.75,5,FALSE,2,1,1,0,1,83,83,60
945508492574076672,"https://www.airbnb.com/rooms/945508492574076705",20231227030725,19718,"city scrape","Rental unit in Genève · 2 bedrooms · 3 beds · 1.5 baths","https://a0.muscache.com/pictures/16689d62-e238-4810-b35b-61d796267b8f.jpg",4346622,"https://www.airbnb.com/users/show/4346622","Alex",15681,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/395b815a-842b-44e2-9a47-dc5802448d1f.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/395b815a-842b-44e2-9a47-dc5802448d1f.jpg?aki_policy=profile_x_medium",1,2,TRUE,TRUE,"Commune de Genève",46.201,6.14884,"Entire rental unit","Entire home/apt",6,"1.5 baths",3,2,365,2,2,365,365,2,365,TRUE,23,51,81,261,19718,1,1,0,19637,19637,5,5,5,5,5,5,5,FALSE,1,1,0,0,0.37,90,44,58.3333333333333
946901962518802560,"https://www.airbnb.com/rooms/946901962518802578",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.83 · 1 bedroom · 1 bed · 1.5 baths","https://a0.muscache.com/pictures/73158d91-099e-4260-8f97-93303d5f15b2.jpg",235636662,"https://www.airbnb.com/users/show/235636662","Moni",17906,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/bfe7db39-4e97-47d1-b92a-544e4b7843db.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/bfe7db39-4e97-47d1-b92a-544e4b7843db.jpg?aki_policy=profile_x_medium",3,12,TRUE,TRUE,"Commune de Genève",46.21026,6.13764,"Private room in rental unit","Private room",1,"1.5 baths",1,3,60,3,3,60,60,3,60,TRUE,29,59,89,89,19718,6,6,0,19587,19645,4.83,5,4.83,5,5,4.67,4.67,FALSE,3,0,3,0,1.36,100,93,63
946999859079016448,"https://www.airbnb.com/rooms/946999859079016473",20231227030725,19718,"city scrape","Home in Thônex · ★4.75 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/hosting/Hosting-946999859079016473/original/073cde3e-78b0-4e12-9867-7848111a70bb.jpeg",386226251,"https://www.airbnb.com/users/show/386226251","Carlos Jonathan",18654,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/User-386226251/original/cebb987a-8f97-4c33-92c0-d8c3f5f0dfc5.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-386226251/original/cebb987a-8f97-4c33-92c0-d8c3f5f0dfc5.jpeg?aki_policy=profile_x_medium",1,2,TRUE,TRUE,"Thônex",46.1879330256627,6.19144733995199,"Private room in home","Private room",2,"1 bath",1,1,365,1,1,365,365,1,365,TRUE,0,0,0,239,19718,4,4,0,19593,19660,4.75,4.75,5,5,4.75,5,4.75,FALSE,1,0,1,0,0.95,100,71,55
947655980071768704,"https://www.airbnb.com/rooms/947655980071768674",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.83 · Studio · 1 bed · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-947655980071768674/original/93827d93-eaa8-43a6-99f4-1f7d77873e68.jpeg",46143912,"https://www.airbnb.com/users/show/46143912","Philippe",16717,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/9b420497-d359-4c30-a041-32b0e697aba7.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/9b420497-d359-4c30-a041-32b0e697aba7.jpg?aki_policy=profile_x_medium",56,67,TRUE,TRUE,"Commune de Genève",46.2028844,6.1609518,"Entire rental unit","Entire home/apt",2,"1 bath",1,2,365,2,2,365,365,2,365,TRUE,17,47,77,167,19718,12,12,0,19587,19679,4.83,4.83,4.83,4.83,4.83,4.75,4.58,FALSE,36,34,2,0,2.73,100,76,65
947718650122906112,"https://www.airbnb.com/rooms/947718650122906087",20231227030725,19718,"city scrape","Bed and breakfast in Genève · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/d43960a3-756c-4e50-8e55-592ad9d3612f.jpg",9910212,"https://www.airbnb.com/users/show/9910212","Lylia",16018,"within a day",TRUE,"https://a0.muscache.com/im/users/9910212/profile_pic/1421444655/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/9910212/profile_pic/1421444655/original.jpg?aki_policy=profile_x_medium",6,6,TRUE,TRUE,"Commune de Genève",46.1986188177196,6.14005525183393,"Private room in bed and breakfast","Private room",2,"1 bath",1,2,365,2,2,365,365,2,365,TRUE,14,30,30,30,19718,1,1,0,19590,19590,5,5,5,5,5,5,5,FALSE,5,2,3,0,0.23,100,56,50
948564377940225536,"https://www.airbnb.com/rooms/948564377940225584",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.89 · 1 bedroom · 1 bed · 1.5 baths","https://a0.muscache.com/pictures/hosting/Hosting-948564377940225584/original/9985401b-dec0-49b7-a02a-896367e5a0f5.jpeg",435962239,"https://www.airbnb.com/users/show/435962239","Ludovic",18975,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/4f643a95-607d-4c85-858c-33ab70d2ba76.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/4f643a95-607d-4c85-858c-33ab70d2ba76.jpg?aki_policy=profile_x_medium",2,4,TRUE,TRUE,"Commune de Genève",46.1878271,6.1548218,"Entire rental unit","Entire home/apt",2,"1.5 baths",1,3,365,3,3,1125,1125,3,1125,TRUE,22,42,70,227,19718,9,9,1,19595,19701,4.89,5,5,4.56,4.89,4.89,4.56,TRUE,1,1,0,0,2.18,100,91,47.5
951924077100656000,"https://www.airbnb.com/rooms/951924077100655942",20231227030725,19718,"city scrape","Bed and breakfast in Chêne-Bourg · ★5.0 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-951924077100655942/original/edfe77d7-4f99-4c86-ae6d-e6352d32eb2b.jpeg",326251405,"https://www.airbnb.com/users/show/326251405","Clarisa",18271,"within a few hours",FALSE,"https://a0.muscache.com/im/pictures/user/865c5c76-25ad-4deb-aec7-4d3febee5204.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/865c5c76-25ad-4deb-aec7-4d3febee5204.jpg?aki_policy=profile_x_medium",1,2,TRUE,FALSE,"Chêne-Bougeries",46.2014314767661,6.19454145663227,"Private room in bed and breakfast","Private room",1,"1 bath",1,3,4,3,3,1125,1125,3,1125,TRUE,29,59,89,364,19718,4,4,0,19591,19685,5,5,4.75,4.75,5,4.25,4.75,TRUE,1,0,1,0,0.94,100,91,66
951958982412981760,"https://www.airbnb.com/rooms/951958982412981770",20231227030725,19718,"city scrape","Rental unit in Genève · ★4.80 · 1 bedroom · 1 bed · 1.5 baths","https://a0.muscache.com/pictures/45d055dc-8ffd-4a19-bc74-a546cc9fa76d.jpg",4024475,"https://www.airbnb.com/users/show/4024475","Koray",15644,"within a day",FALSE,"https://a0.muscache.com/im/pictures/user/User-4024475/original/b62057d9-d691-4d58-a0cf-f12fd5692c68.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-4024475/original/b62057d9-d691-4d58-a0cf-f12fd5692c68.jpeg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Commune de Genève",46.202797200326,6.15945529192686,"Entire rental unit","Entire home/apt",2,"1.5 baths",1,2,28,2,13,28,28,3.2,28,TRUE,8,8,8,76,19718,5,5,0,19600,19687,4.8,4.8,4.8,4.8,4.6,5,4.6,FALSE,1,1,0,0,1.26,80,40,42
