"id","listing_url","scrape_id","last_scraped","source","name","picture_url","host_id","host_url","host_name","host_since","host_response_time","host_is_superhost","host_thumbnail_url","host_picture_url","host_listings_count","host_total_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood_group_cleansed","latitude","longitude","property_type","room_type","accommodates","bathrooms_text","beds","minimum_nights","maximum_nights","minimum_minimum_nights","maximum_minimum_nights","minimum_maximum_nights","maximum_maximum_nights","minimum_nights_avg_ntm","maximum_nights_avg_ntm","has_availability","availability_30","availability_60","availability_90","availability_365","calendar_last_scraped","number_of_reviews","number_of_reviews_ltm","number_of_reviews_l30d","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","calculated_host_listings_count","calculated_host_listings_count_entire_homes","calculated_host_listings_count_private_rooms","calculated_host_listings_count_shared_rooms","reviews_per_month","host_response_rate_in_percent","host_acceptance_rate_in_percent","price_in_usd"
1126401,"https://www.airbnb.com/rooms/1126401",20231227173841,19719,"city scrape","Rental unit in Zurich · ★5.0 · 4 bedrooms · 4 beds · 1.5 baths","https://a0.muscache.com/pictures/16938901/d75e32b3_original.jpg",5924039,"https://www.airbnb.com/users/show/5924039","Michael",15809,NA,FALSE,"https://a0.muscache.com/im/users/5924039/profile_pic/1367439482/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/5924039/profile_pic/1367439482/original.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Kreis 5",47.38573,8.53126,"Entire rental unit","Entire home/apt",4,"1.5 baths",4,7,1125,7,7,1125,1125,7,1125,TRUE,0,0,0,0,19719,4,0,0,16631,18013,5,4.75,5,5,5,5,4.75,FALSE,1,1,0,0,0.04,NA,NA,350
1137339,"https://www.airbnb.com/rooms/1137339",20231227173841,19718,"city scrape","Rental unit in Zurich · ★4.93 · 1 bedroom · 1 bed · 1 shared bath","https://a0.muscache.com/pictures/17728984/a5fa0d60_original.jpg",6238643,"https://www.airbnb.com/users/show/6238643","Bernadette",15830,"a few days or more",FALSE,"https://a0.muscache.com/im/users/6238643/profile_pic/1368883603/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/6238643/profile_pic/1368883603/original.jpg?aki_policy=profile_x_medium",2,3,TRUE,TRUE,"Kreis 10",47.40177,8.49502,"Private room in rental unit","Private room",1,"1 shared bath",1,5,365,5,5,365,365,5,365,TRUE,4,10,10,213,19718,40,5,0,16161,19519,4.93,4.95,4.85,4.95,4.95,4.85,4.85,FALSE,2,0,2,0,0.34,44,52,54
1283510,"https://www.airbnb.com/rooms/1283510",20231227173841,19719,"city scrape","Rental unit in Zurich · 4 bedrooms · 6 beds · 2 baths","https://a0.muscache.com/pictures/34ff407f-c6fc-4816-8a83-602af4b65e2f.jpg",6165726,"https://www.airbnb.com/users/show/6165726","Beat",15825,NA,FALSE,"https://a0.muscache.com/im/pictures/user/1b37c2cc-c71d-4676-a9d8-b7ab5c88852e.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/1b37c2cc-c71d-4676-a9d8-b7ab5c88852e.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Kreis 5",47.39436,8.50909,"Entire rental unit","Entire home/apt",6,"2 baths",6,7,1125,7,7,1125,1125,7,1125,TRUE,0,0,0,56,19719,2,0,0,17029,17386,4.5,4.5,4,5,4.5,4,4.5,FALSE,1,1,0,0,0.02,NA,NA,123
1296814,"https://www.airbnb.com/rooms/1296814",20231227173841,19719,"city scrape","Rental unit in Zurich · ★4.80 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/19550906/59d9a84b_original.jpg",5777725,"https://www.airbnb.com/users/show/5777725","Carla",15799,NA,FALSE,"https://a0.muscache.com/im/users/5777725/profile_pic/1371935185/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/5777725/profile_pic/1371935185/original.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Kreis 8",47.35749,8.55784,"Entire rental unit","Entire home/apt",1,"1 bath",1,3,30,3,3,30,30,3,30,TRUE,27,57,87,362,19719,5,0,0,15898,18082,4.8,4.8,4.8,5,5,5,4.6,FALSE,1,1,0,0,0.04,NA,NA,153
1473567,"https://www.airbnb.com/rooms/1473567",20231227173841,19718,"city scrape","Rental unit in Zurich · ★4.62 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/21926051/db5c591c_original.jpg",7888485,"https://www.airbnb.com/users/show/7888485","Heiko",15919,"a few days or more",FALSE,"https://a0.muscache.com/im/pictures/user/f832bf00-d524-4818-836d-ec1f885810ff.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/f832bf00-d524-4818-836d-ec1f885810ff.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Kreis 3",47.36834,8.5026,"Entire rental unit","Entire home/apt",3,"1 bath",1,1,30,1,1,30,30,1,30,TRUE,0,0,2,2,19718,26,0,0,15940,17798,4.62,4.58,4.58,4.77,4.69,4.15,4.46,FALSE,1,1,0,0,0.21,0,0,94
1528138,"https://www.airbnb.com/rooms/1528138",20231227173841,19718,"city scrape","Rental unit in Zurich · ★4.99 · 1 bedroom · 4 beds · 1 bath","https://a0.muscache.com/pictures/81486793/b1bf9056_original.jpg",8152499,"https://www.airbnb.com/users/show/8152499","Fredy",15931,NA,FALSE,"https://a0.muscache.com/im/users/8152499/profile_pic/1432209500/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/8152499/profile_pic/1432209500/original.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Kreis 6",47.39393,8.53442,"Entire rental unit","Entire home/apt",3,"1 bath",4,3,14,3,3,14,14,3,14,TRUE,0,0,0,0,19718,75,0,0,15948,18840,4.99,4.93,4.91,4.93,4.96,4.87,4.8,FALSE,1,1,0,0,0.6,NA,NA,120
1532879,"https://www.airbnb.com/rooms/1532879",20231227173841,19719,"city scrape","Rental unit in Zürich · ★New · 3 bedrooms · 3 beds · 1 bath","https://a0.muscache.com/pictures/hosting/Hosting-1532879/original/533a82dd-895e-43b7-8431-2d8ba33aad70.jpeg",1177539,"https://www.airbnb.com/users/show/1177539","Barcelos",15235,"within a day",FALSE,"https://a0.muscache.com/im/pictures/user/User-1177539/original/8bfda842-ed66-4a6e-a1a0-2f93b2dbf5ee.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-1177539/original/8bfda842-ed66-4a6e-a1a0-2f93b2dbf5ee.jpeg?aki_policy=profile_x_medium",1,6,TRUE,TRUE,"Kreis 4",47.3842915,8.5077803,"Entire rental unit","Entire home/apt",5,"1 bath",3,31,365,31,31,365,365,31,365,TRUE,29,59,89,269,19719,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1,0,0,NA,64,100,176
1556931,"https://www.airbnb.com/rooms/1556931",20231227173841,19719,"previous scrape","Rental unit in Zurich · ★3.50 · 1 bedroom · 3 beds · 1 bath","https://a0.muscache.com/pictures/22727283/1081739b_original.jpg",8288017,"https://www.airbnb.com/users/show/8288017","Mehdi",15937,NA,FALSE,"https://a0.muscache.com/im/users/8288017/profile_pic/1392633818/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/8288017/profile_pic/1392633818/original.jpg?aki_policy=profile_x_medium",1,2,TRUE,TRUE,"Kreis 12",47.40095,8.59041,"Entire rental unit","Entire home/apt",1,"1 bath",3,1,365,1,1,365,365,1,365,TRUE,0,0,0,0,19719,40,0,0,15953,16828,3.5,4,3.43,4.1,4.3,3.93,3.51,FALSE,1,1,0,0,0.32,NA,NA,225
1566319,"https://www.airbnb.com/rooms/1566319",20231227173841,19718,"city scrape","Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/d51b01eb-809e-4b52-8f88-5bf48b3e33c4.jpg",7090119,"https://www.airbnb.com/users/show/7090119","Raichvarg",15880,NA,FALSE,"https://a0.muscache.com/im/users/7090119/profile_pic/1372097719/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/7090119/profile_pic/1372097719/original.jpg?aki_policy=profile_x_medium",1,2,TRUE,TRUE,"Kreis 8",47.35106,8.56784,"Entire rental unit","Entire home/apt",2,"1 bath",1,5,1125,5,5,1125,1125,5,1125,TRUE,23,53,83,173,19718,2,0,0,19099,19208,4.5,4,4,5,4.5,3.5,3.5,FALSE,1,1,0,0,0.1,NA,NA,300
1599790,"https://www.airbnb.com/rooms/1599790",20231227173841,19718,"city scrape","Rental unit in Zurich · ★5.0 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/23183557/6899d36a_original.jpg",8527761,"https://www.airbnb.com/users/show/8527761","Ben",15947,NA,FALSE,"https://a0.muscache.com/im/users/8527761/profile_pic/1377859463/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/8527761/profile_pic/1377859463/original.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Kreis 11",47.40808,8.55491,"Private room in rental unit","Private room",2,"1 bath",1,1,1125,1,1,1125,1125,1,1125,TRUE,30,60,90,365,19718,6,0,0,16312,18081,5,5,5,5,5,4.83,4.67,FALSE,1,0,1,0,0.05,NA,0,158
1637876,"https://www.airbnb.com/rooms/1637876",20231227173841,19718,"city scrape","Rental unit in Zurich · ★4.96 · 1 bedroom · 1 bed · 1 shared bath","https://a0.muscache.com/pictures/4c61548e-a2c5-4593-828f-dbefcaf95a44.jpg",1275222,"https://www.airbnb.com/users/show/1275222","Yvonne",15258,"within an hour",TRUE,"https://a0.muscache.com/im/users/1275222/profile_pic/1378648447/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/1275222/profile_pic/1378648447/original.jpg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Kreis 7",47.38175,8.55171,"Private room in rental unit","Private room",2,"1 shared bath",1,2,1125,2,2,1125,1125,2,1125,TRUE,3,10,20,162,19718,522,48,6,15970,19713,4.96,4.96,4.97,4.98,4.97,4.88,4.9,TRUE,1,0,1,0,4.18,100,100,78
1876794,"https://www.airbnb.com/rooms/1876794",20231227173841,19719,"city scrape","Rental unit in Zurich · ★4.42 · 2 bedrooms · 1 bed · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-1876794/original/48600a24-968c-4992-a33c-962c8570e26b.jpeg",1599948,"https://www.airbnb.com/users/show/1599948","Boris",15351,"within a few hours",FALSE,"https://a0.muscache.com/im/pictures/user/a46f4d87-aed2-401b-950e-dfcb0e30257c.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/a46f4d87-aed2-401b-950e-dfcb0e30257c.jpg?aki_policy=profile_x_medium",2,8,TRUE,TRUE,"Kreis 7",47.36853,8.55149,"Entire rental unit","Entire home/apt",2,"1 bath",1,1,1125,1,1,1125,1125,1,1125,TRUE,30,60,90,365,19719,12,1,0,16300,19554,4.42,4.33,4.33,4.67,4.83,4.5,3.92,FALSE,2,2,0,0,0.11,100,27,147
1880893,"https://www.airbnb.com/rooms/1880893",20231227173841,19719,"city scrape","Rental unit in Zurich · ★4.47 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-1880893/original/d5642b32-425b-4226-8985-7db748eb418c.jpeg",1599948,"https://www.airbnb.com/users/show/1599948","Boris",15351,"within a few hours",FALSE,"https://a0.muscache.com/im/pictures/user/a46f4d87-aed2-401b-950e-dfcb0e30257c.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/a46f4d87-aed2-401b-950e-dfcb0e30257c.jpg?aki_policy=profile_x_medium",2,8,TRUE,TRUE,"Kreis 1",47.36701,8.54944,"Entire rental unit","Entire home/apt",2,"1 bath",1,1,1125,1,1,1125,1125,1,1125,TRUE,30,60,90,365,19719,19,2,0,16292,19504,4.47,4.63,4.68,4.95,4.84,4.74,4.47,FALSE,2,2,0,0,0.17,100,27,139
1888122,"https://www.airbnb.com/rooms/1888122",20231227173841,19719,"city scrape","Rental unit in Zürich · ★4.85 · Studio · 1 bed · 1 bath","https://a0.muscache.com/pictures/cea2c1a2-1e7e-4702-afba-f36a8d2e4814.jpg",9758486,"https://www.airbnb.com/users/show/9758486","Sandy",16010,"within a day",FALSE,"https://a0.muscache.com/im/pictures/user/e16d9e57-108c-4a2b-810c-126b163004c8.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/e16d9e57-108c-4a2b-810c-126b163004c8.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Kreis 8",47.3656,8.54874,"Entire rental unit","Entire home/apt",1,"1 bath",1,5,1125,7,7,1125,1125,7,1125,TRUE,20,50,54,112,19719,13,10,0,18699,19688,4.85,5,4.62,4.85,5,4.92,4.62,FALSE,1,1,0,0,0.38,100,72,96
1942078,"https://www.airbnb.com/rooms/1942078",20231227173841,19719,"city scrape","Rental unit in Zurich · ★4.65 · 2 bedrooms · 2 beds · 1.5 baths","https://a0.muscache.com/pictures/miso/Hosting-1942078/original/c43d1362-b1d6-4f93-85c8-f51f834cde20.jpeg",3387271,"https://www.airbnb.com/users/show/3387271","Rakesh",15579,"within a few hours",TRUE,"https://a0.muscache.com/im/pictures/user/ce21ae6e-6c2b-48a8-8ef7-899064351c1d.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/ce21ae6e-6c2b-48a8-8ef7-899064351c1d.jpg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Kreis 1",47.37426,8.54035,"Entire rental unit","Entire home/apt",4,"1.5 baths",2,2,1125,2,2,1125,1125,2,1125,TRUE,6,6,6,6,19719,17,14,2,19330,19717,4.65,4.63,4.13,4.88,5,5,4.5,FALSE,2,1,1,0,1.31,100,88,220
1962016,"https://www.airbnb.com/rooms/1962016",20231227173841,19718,"city scrape","Rental unit in Zurich · ★4.78 · 1 bedroom · 1 bed · 2 baths","https://a0.muscache.com/pictures/d826df3e-ae85-4278-bba7-702f69a108ef.jpg",9175734,"https://www.airbnb.com/users/show/9175734","Roland",15979,"within a day",TRUE,"https://a0.muscache.com/im/pictures/user/f0c85958-113e-473d-8a64-c9b161026046.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/f0c85958-113e-473d-8a64-c9b161026046.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Kreis 9",47.38122,8.49908,"Private room in rental unit","Private room",4,"2 baths",1,2,1125,2,2,1125,1125,2,1125,TRUE,30,60,90,363,19718,123,9,1,16118,19693,4.78,4.9,4.88,4.89,4.89,4.76,4.73,TRUE,1,0,1,0,1.02,50,100,140
1982405,"https://www.airbnb.com/rooms/1982405",20231227173841,19719,"city scrape","Rental unit in Zurich · ★4.71 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/52448274/70e2607f_original.jpg",5614354,"https://www.airbnb.com/users/show/5614354","Subas",15789,"within an hour",TRUE,"https://a0.muscache.com/im/pictures/user/48deb85a-1163-41a1-93fa-2245ca5025c6.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/48deb85a-1163-41a1-93fa-2245ca5025c6.jpg?aki_policy=profile_x_medium",2,4,TRUE,TRUE,"Kreis 10",47.39325,8.53188,"Entire rental unit","Entire home/apt",2,"1 bath",1,14,1125,14,14,1125,1125,14,1125,TRUE,5,16,16,154,19719,51,5,0,16158,19633,4.71,4.76,4.57,4.73,4.75,4.9,4.45,FALSE,2,2,0,0,0.43,100,100,85
2004128,"https://www.airbnb.com/rooms/2004128",20231227173841,19719,"city scrape","Rental unit in Zürich · ★4.89 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/0a474b45-3685-4dd1-9d3e-a40c8786c3eb.jpg",8658139,"https://www.airbnb.com/users/show/8658139","Malin",15953,"within a day",FALSE,"https://a0.muscache.com/im/users/8658139/profile_pic/1425655265/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/8658139/profile_pic/1425655265/original.jpg?aki_policy=profile_x_medium",1,1,TRUE,TRUE,"Kreis 4",47.37043,8.52843,"Entire rental unit","Entire home/apt",3,"1 bath",1,5,30,5,5,30,30,5,30,TRUE,22,46,76,166,19719,29,1,0,16074,19578,4.89,4.93,4.86,4.93,5,4.86,4.69,FALSE,1,1,0,0,0.24,100,33,165
2019124,"https://www.airbnb.com/rooms/2019124",20231227173841,19719,"city scrape","Rental unit in Zurich · ★4.83 · 1 bedroom · 2 beds · 1 bath","https://a0.muscache.com/pictures/miso/Hosting-2019124/original/c3cbdc4f-faf5-4966-b1d7-9ebe6a39283d.jpeg",4387358,"https://www.airbnb.com/users/show/4387358","Mo & Angelika",15686,"within a day",TRUE,"https://a0.muscache.com/im/users/4387358/profile_pic/1386012512/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/4387358/profile_pic/1386012512/original.jpg?aki_policy=profile_x_medium",3,6,TRUE,TRUE,"Kreis 5",47.38797,8.5122,"Entire rental unit","Entire home/apt",3,"1 bath",2,14,1125,14,14,1125,1125,14,1125,TRUE,0,0,0,0,19719,23,3,0,16071,19595,4.83,4.96,5,4.91,4.91,4.77,4.61,FALSE,3,3,0,0,0.19,100,78,202
2021797,"https://www.airbnb.com/rooms/2021797",20231227173841,19718,"city scrape","Rental unit in Zurich · ★4.54 · 1 bedroom · 2 beds · 1.5 shared baths","https://a0.muscache.com/pictures/27747916/a3f26dde_original.jpg",10379615,"https://www.airbnb.com/users/show/10379615","Josh",16041,"within a few hours",TRUE,"https://a0.muscache.com/im/users/10379615/profile_pic/1386026074/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/10379615/profile_pic/1386026074/original.jpg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Kreis 3",47.36249,8.52253,"Private room in rental unit","Private room",1,"1.5 shared baths",2,28,180,30,30,180,180,30,180,TRUE,29,59,89,179,19718,138,2,0,16055,19539,4.54,4.68,4.21,4.79,4.85,4.56,4.5,FALSE,2,0,2,0,1.13,80,64,65
2045519,"https://www.airbnb.com/rooms/2045519",20231227173841,19718,"city scrape","Townhouse in Zürich · ★4.66 · 1 bedroom · 1 bed · 1 shared bath","https://a0.muscache.com/pictures/miso/Hosting-2045519/original/605572cc-4bc3-4d2e-b296-9088d53a6fa1.jpeg",10487269,"https://www.airbnb.com/users/show/10487269","Christine",16046,"within a few hours",TRUE,"https://a0.muscache.com/im/users/10487269/profile_pic/1396718819/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/10487269/profile_pic/1396718819/original.jpg?aki_policy=profile_x_medium",4,5,TRUE,TRUE,"Kreis 7",47.36644,8.56301,"Private room in townhouse","Private room",2,"1 shared bath",1,5,1125,5,5,1125,1125,5,1125,TRUE,0,0,0,86,19718,91,0,0,16223,19235,4.66,4.74,4.69,4.98,4.97,4.9,4.62,FALSE,4,0,4,0,0.78,90,77,54
2049847,"https://www.airbnb.com/rooms/2049847",20231227173841,19718,"city scrape","Townhouse in Zürich · ★4.65 · 1 bedroom · 1 bed · 1 shared bath","https://a0.muscache.com/pictures/miso/Hosting-2049847/original/8a9249fc-0fc8-4862-b878-8cfd6f03dab9.jpeg",10487269,"https://www.airbnb.com/users/show/10487269","Christine",16046,"within a few hours",TRUE,"https://a0.muscache.com/im/users/10487269/profile_pic/1396718819/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/10487269/profile_pic/1396718819/original.jpg?aki_policy=profile_x_medium",4,5,TRUE,TRUE,"Kreis 7",47.36644,8.56301,"Private room in townhouse","Private room",1,"1 shared bath",1,30,730,30,30,730,730,30,730,TRUE,0,0,0,161,19718,105,10,0,16223,19601,4.65,4.56,4.69,4.83,4.82,4.83,4.56,FALSE,4,0,4,0,0.9,90,77,54
2055920,"https://www.airbnb.com/rooms/2055920",20231227173841,19719,"city scrape","Loft in Zurich · ★4.93 · 3 bedrooms · 3 beds · 2 baths","https://a0.muscache.com/pictures/miso/Hosting-2055920/original/ef840fac-6c63-44e0-919c-4eecacdb58b7.jpeg",4387358,"https://www.airbnb.com/users/show/4387358","Mo & Angelika",15686,"within a day",TRUE,"https://a0.muscache.com/im/users/4387358/profile_pic/1386012512/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/4387358/profile_pic/1386012512/original.jpg?aki_policy=profile_x_medium",3,6,TRUE,TRUE,"Kreis 5",47.38153,8.5288,"Entire loft","Entire home/apt",6,"2 baths",3,7,1125,7,7,1125,1125,7,1125,TRUE,29,59,89,364,19719,14,1,0,16228,19642,4.93,4.93,4.93,5,5,4.64,4.86,FALSE,3,3,0,0,0.12,100,78,400
2073042,"https://www.airbnb.com/rooms/2073042",20231227173841,19718,"city scrape","Townhouse in Zurich · ★4.70 · 1 bedroom · 1 bed · 1 shared bath","https://a0.muscache.com/pictures/miso/Hosting-2073042/original/d8032863-f263-4d7a-8878-bab68ab3fcc0.jpeg",10487269,"https://www.airbnb.com/users/show/10487269","Christine",16046,"within a few hours",TRUE,"https://a0.muscache.com/im/users/10487269/profile_pic/1396718819/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/10487269/profile_pic/1396718819/original.jpg?aki_policy=profile_x_medium",4,5,TRUE,TRUE,"Kreis 7",47.36672,8.56401,"Private room in townhouse","Private room",2,"1 shared bath",1,90,730,1,90,730,730,78.5,730,TRUE,13,35,65,71,19718,57,10,1,16081,19691,4.7,4.73,4.7,4.86,4.86,4.89,4.69,FALSE,4,0,4,0,0.47,90,77,54
2082084,"https://www.airbnb.com/rooms/2082084",20231227173841,19718,"city scrape","Rental unit in Zurich · ★4.74 · 1 bedroom · 2 beds · 1.5 shared baths","https://a0.muscache.com/pictures/53201859/7c28ea07_original.jpg",10379615,"https://www.airbnb.com/users/show/10379615","Josh",16041,"within a few hours",TRUE,"https://a0.muscache.com/im/users/10379615/profile_pic/1386026074/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/10379615/profile_pic/1386026074/original.jpg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Kreis 3",47.36431,8.52174,"Private room in rental unit","Private room",1,"1.5 shared baths",2,28,180,3,3,180,180,3,180,TRUE,29,59,89,180,19718,126,2,1,16115,19688,4.74,4.8,4.39,4.85,4.89,4.75,4.68,FALSE,2,0,2,0,1.05,80,64,60
2470664,"https://www.airbnb.com/rooms/2470664",20231227173841,19718,"city scrape","Rental unit in Zurich · ★4.61 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/32728163/d34e1f8f_original.jpg",10651736,"https://www.airbnb.com/users/show/10651736","Alberto",16055,"within an hour",TRUE,"https://a0.muscache.com/im/users/10651736/profile_pic/1387205519/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/10651736/profile_pic/1387205519/original.jpg?aki_policy=profile_x_medium",3,5,TRUE,TRUE,"Kreis 1",47.37452,8.54549,"Entire rental unit","Entire home/apt",2,"1 bath",1,20,1125,20,20,1125,1125,20,1125,TRUE,1,1,1,180,19718,51,7,0,16158,19686,4.61,4.69,4.71,4.86,4.96,4.86,4.45,FALSE,3,3,0,0,0.43,100,98,100
2579889,"https://www.airbnb.com/rooms/2579889",20231227173841,19719,"city scrape","Rental unit in Zurich · ★4.31 · 2 bedrooms · 3 beds · 1 bath","https://a0.muscache.com/pictures/56457578/45e1d850_original.jpg",75558392,"https://www.airbnb.com/users/show/75558392","Filipa",16955,NA,FALSE,"https://a0.muscache.com/im/pictures/user/ce692551-7d34-4281-8cd7-f34344be48bc.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/ce692551-7d34-4281-8cd7-f34344be48bc.jpg?aki_policy=profile_x_medium",6,6,TRUE,TRUE,"Kreis 3",47.36347,8.51845,"Entire rental unit","Entire home/apt",6,"1 bath",3,1,60,1,2,1125,1125,1.1,1125,TRUE,12,31,59,146,19719,607,70,4,16181,19704,4.31,4.51,4.45,4.73,4.82,4.42,4.33,FALSE,5,5,0,0,5.15,NA,NA,164
2668952,"https://www.airbnb.com/rooms/2668952",20231227173841,19718,"city scrape","Rental unit in Zurich · ★4.55 · Studio · 2 beds · 1 bath","https://a0.muscache.com/pictures/6ff5da26-5b0b-49e7-a46f-d9d4800223d3.jpg",13570663,"https://www.airbnb.com/users/show/13570663","Christian Robert",16155,"within an hour",FALSE,"https://a0.muscache.com/im/pictures/user/User-13570663/original/c729dcc5-e741-42d8-ab49-a030c3e705c7.jpeg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/User-13570663/original/c729dcc5-e741-42d8-ab49-a030c3e705c7.jpeg?aki_policy=profile_x_medium",36,39,TRUE,TRUE,"Kreis 1",47.37554,8.54207,"Entire rental unit","Entire home/apt",3,"1 bath",2,4,1125,3,4,1125,1125,4,1125,TRUE,17,37,67,332,19718,407,34,0,16289,19647,4.55,4.64,4.53,4.74,4.7,4.96,4.54,TRUE,35,34,1,0,3.56,100,87,136
2741309,"https://www.airbnb.com/rooms/2741309",20231227173841,19719,"city scrape","Home in Zurich · ★4.70 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/48419950/f9f3b47b_original.jpg",14026777,"https://www.airbnb.com/users/show/14026777","Pat",16168,"within a few hours",FALSE,"https://a0.muscache.com/im/users/14026777/profile_pic/1414090198/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/14026777/profile_pic/1414090198/original.jpg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Kreis 2",47.33872,8.5359,"Entire home","Entire home/apt",4,"1 bath",1,1,1125,1,1,1125,1125,1,1125,TRUE,30,60,90,365,19719,24,0,0,16295,17742,4.7,4.61,4.79,5,4.88,4.74,4.67,FALSE,1,1,0,0,0.21,67,64,82
2741410,"https://www.airbnb.com/rooms/2741410",20231227173841,19718,"city scrape","Rental unit in Zürich · ★4.91 · 1 bedroom · 1 bed · 1 shared bath","https://a0.muscache.com/pictures/miso/Hosting-2741410/original/39ff5064-9e4b-4df4-b894-0863868a96fd.jpeg",3111960,"https://www.airbnb.com/users/show/3111960","Ela",15552,NA,TRUE,"https://a0.muscache.com/im/pictures/user/fdae3600-0eaa-4994-8484-51df264e7b92.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/user/fdae3600-0eaa-4994-8484-51df264e7b92.jpg?aki_policy=profile_x_medium",2,2,TRUE,TRUE,"Kreis 7",47.362244,8.561475,"Private room in rental unit","Private room",1,"1 shared bath",1,2,5,2,2,5,5,2,5,TRUE,0,29,59,149,19718,43,18,0,17334,19637,4.91,4.91,4.91,4.88,4.91,4.84,4.79,FALSE,1,0,1,0,0.54,NA,83,95
2759581,"https://www.airbnb.com/rooms/2759581",20231227173841,19718,"city scrape","Rental unit in Zurich · ★4.73 · 1 bedroom · 1 bed · 1 bath","https://a0.muscache.com/pictures/35918549/0a56f212_original.jpg",10651736,"https://www.airbnb.com/users/show/10651736","Alberto",16055,"within an hour",TRUE,"https://a0.muscache.com/im/users/10651736/profile_pic/1387205519/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/10651736/profile_pic/1387205519/original.jpg?aki_policy=profile_x_medium",3,5,TRUE,TRUE,"Kreis 1",47.37569,8.54465,"Entire rental unit","Entire home/apt",2,"1 bath",1,20,1125,20,20,1125,1125,20,1125,TRUE,4,4,4,183,19718,45,8,1,16283,19688,4.73,4.78,4.62,4.67,4.91,4.91,4.51,FALSE,3,3,0,0,0.39,100,98,105
